entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2010-06-01,2012-07-03,504,3.2008,1.5878
2010-06-02,2012-07-04,504,2.5067,1.2456
2010-06-03,2012-07-05,504,2.1279,1.0583
2010-06-04,2012-07-06,504,2.1145,1.0517
2010-06-07,2012-07-09,504,0.233,0.1164
2010-06-08,2012-07-10,504,-0.5883,-0.2946
2010-06-09,2012-07-11,504,-0.5037,-0.2522
2010-06-10,2012-07-12,504,-0.9414,-0.4718
2010-06-11,2012-07-13,504,-0.929,-0.4656
2010-06-17,2012-07-16,504,-0.9257,-0.4639
2010-06-18,2012-07-17,504,0.3399,0.1698
2010-06-21,2012-07-18,504,-0.6542,-0.3276
2010-06-22,2012-07-19,504,0.065,0.0325
2010-06-23,2012-07-20,504,-0.3174,-0.1588
2010-06-24,2012-07-23,504,-0.3608,-0.1805
2010-06-25,2012-07-24,504,0.2483,0.1241
2010-06-28,2012-07-25,504,0.8067,0.4025
2010-06-29,2012-07-26,504,2.6651,1.3238
2010-06-30,2012-07-27,504,3.4536,1.7122
2010-07-01,2012-07-30,504,2.9525,1.4655
2010-07-02,2012-07-31,504,3.8341,1.899
2010-07-05,2012-08-01,504,4.1656,2.0616
2010-07-06,2012-08-02,504,4.0786,2.0189
2010-07-07,2012-08-03,504,4.6816,2.314
2010-07-08,2012-08-06,504,5.1442,2.5398
2010-07-09,2012-08-07,504,4.8676,2.4049
2010-07-12,2012-08-08,504,4.3539,2.1538
2010-07-13,2012-08-09,504,5.2219,2.5777
2010-07-14,2012-08-10,504,5.0324,2.4853
2010-07-15,2012-08-13,504,5.5303,2.7279
2010-07-16,2012-08-14,504,5.7742,2.8466
2010-07-19,2012-08-15,504,5.2349,2.5841
2010-07-20,2012-08-16,504,4.5633,2.2562
2010-07-21,2012-08-17,504,4.5217,2.2359
2010-07-22,2012-08-20,504,4.745,2.345
2010-07-23,2012-08-21,504,4.781,2.3626
2010-07-26,2012-08-22,504,4.8673,2.4047
2010-07-27,2012-08-23,504,5.8599,2.8882
2010-07-28,2012-08-24,504,5.2669,2.5996
2010-07-29,2012-08-27,504,4.8727,2.4074
